aX,aY,aZ,gX,gY,gZ
0.073,-0.155,0.936,-3.662,22.461,23.987
0.099,-0.152,0.903,-5.798,21.912,17.090
0.113,-0.192,0.963,-9.644,20.386,10.620
0.170,-0.363,0.975,-16.663,20.386,2.136
0.237,-0.601,1.048,-23.804,20.874,-2.136
0.301,-0.682,1.258,-25.879,19.531,-0.366
0.310,-0.783,1.249,-11.780,24.292,0.793
0.327,-0.797,1.180,6.042,28.564,2.686
0.434,-0.621,1.179,10.071,28.625,8.484
0.592,-0.635,1.276,-0.793,27.710,13.123
0.790,-0.447,1.406,-15.015,28.503,25.269
1.045,-0.060,1.613,-17.029,30.579,42.908
1.300,0.283,1.677,10.803,36.987,56.824
1.503,1.218,1.500,76.355,45.776,74.341
1.609,2.432,1.080,142.334,54.138,81.726
1.661,3.332,0.534,161.621,61.890,56.580
1.546,3.731,0.205,122.986,59.326,1.343
1.230,3.029,0.022,37.659,54.382,-81.482
0.796,1.693,0.241,-62.927,41.565,-162.292
0.363,-0.009,0.494,-123.474,26.123,-218.384
0.051,-1.577,0.664,-125.488,11.414,-236.267
-0.070,-2.640,0.793,-89.233,-3.418,-211.975
-0.050,-2.843,0.939,-49.194,-15.320,-155.579
0.071,-2.496,1.135,-19.409,-23.193,-91.736
0.213,-1.958,1.175,-2.319,-21.912,-45.532
0.290,-1.648,1.232,0.671,-15.503,-18.188
0.332,-1.442,1.153,-2.747,-7.751,-1.587
0.343,-1.138,1.078,-6.775,-0.977,16.785
0.349,-0.758,1.030,-5.493,1.160,34.607
0.367,-0.396,0.966,6.226,0.488,46.875
0.397,0.040,0.987,17.517,-3.052,54.260
0.406,0.379,0.942,26.001,-6.165,53.223
0.390,0.539,0.932,23.560,-8.179,43.457
0.367,0.560,0.992,10.376,-10.315,29.785
0.323,0.484,1.083,-3.601,-10.071,15.625
0.248,0.317,1.117,-14.587,-6.775,2.747
0.153,0.104,1.146,-21.790,-3.357,-7.446
0.067,-0.137,1.152,-23.010,-1.221,-14.160
-0.015,-0.276,1.095,-16.602,1.770,-15.869
-0.083,-0.443,1.016,-16.296,3.967,-15.442
-0.127,-0.512,0.928,-15.625,3.113,-11.780
-0.134,-0.543,0.919,-12.573,-0.977,-5.127
-0.113,-0.503,0.920,-11.230,-4.333,1.099
-0.069,-0.357,0.930,-8.606,-7.751,6.470
-0.004,-0.167,0.991,-7.935,-9.155,8.911
0.017,-0.114,0.986,-12.207,-6.958,6.104
0.009,-0.118,0.986,-18.372,-3.479,2.563
-0.013,-0.182,0.975,-20.264,-1.465,0.305
-0.042,-0.218,0.933,-15.137,-0.549,0.000
-0.061,-0.221,0.908,-7.996,-1.221,1.526
-0.070,-0.177,0.892,-0.549,-2.930,4.700
-0.050,-0.100,0.889,4.517,-5.127,6.348
-0.017,0.011,0.899,5.615,-6.470,5.676
0.024,0.066,0.946,0.549,-5.920,1.221
0.028,0.017,0.943,-8.545,-3.296,-5.066
0.008,-0.078,0.953,-16.174,-0.977,-10.681
-0.021,-0.187,0.947,-17.334,0.122,-13.977
-0.041,-0.261,0.944,-11.902,0.122,-13.855
-0.040,-0.278,0.955,-3.662,-0.732,-10.559
-0.023,-0.250,0.953,3.540,-1.282,-6.165
-0.050,-0.221,0.960,6.897,-1.587,-3.296

-1.789,0.397,0.414,-20.508,-32.837,-176.636
-1.937,-0.255,0.617,-52.246,-34.668,-195.435
-2.032,-0.704,0.860,-70.251,-34.241,-193.481
-2.021,-0.934,0.949,-64.880,-33.813,-176.941
-2.045,-0.913,1.113,-36.560,-36.621,-156.128
-1.850,-1.027,1.024,1.709,-40.222,-140.503
-1.542,-1.046,1.179,39.673,-48.096,-125.366
-1.214,-1.230,1.187,68.481,-48.767,-108.582
-0.969,-1.357,1.147,87.708,-40.955,-86.365
-0.793,-1.291,0.974,98.022,-29.541,-55.054
-0.691,-1.057,0.911,99.487,-21.851,-22.400
-0.611,-0.629,0.848,92.957,-17.029,7.629
-0.557,-0.129,0.836,80.505,-14.648,30.334
-0.508,0.404,0.803,58.167,-13.367,43.030
-0.448,0.753,0.807,33.142,-15.808,42.786
-0.362,0.897,0.884,5.737,-19.165,32.837
-0.360,0.923,0.909,-22.705,-20.813,21.179
-0.332,0.800,1.036,-53.284,-21.606,9.155
-0.326,0.596,1.172,-80.688,-22.156,1.465
-0.342,0.412,1.299,-91.858,-19.653,-1.953
-0.327,0.286,1.325,-85.144,-15.808,-2.319
-0.324,0.178,1.310,-59.143,-12.024,-1.221
-0.370,0.157,1.194,-20.691,-9.583,2.625
-0.405,0.191,1.101,11.719,-11.353,7.385
-0.414,0.249,1.125,32.898,-18.677,10.803
-0.400,0.227,1.199,45.471,-25.391,11.230
-0.391,0.259,1.242,52.429,-27.344,11.902
-0.395,0.264,1.201,52.490,-24.841,10.803
-0.410,0.158,1.158,40.771,-20.996,7.507
-0.470,-0.008,1.113,19.043,-15.747,5.554
-0.540,-0.091,1.030,-1.526,-10.864,8.118
-0.589,-0.198,1.009,-22.461,-8.911,10.498
-0.633,-0.221,0.974,-38.574,-6.958,13.855
-0.688,-0.354,0.939,-42.175,-4.272,16.357
-0.767,-0.587,0.908,-35.400,-2.747,19.226
-0.835,-0.745,0.864,-20.386,-1.831,27.771
-0.898,-0.765,0.806,-0.427,-3.235,41.443
-0.899,-0.744,0.795,10.742,-5.127,57.007
-0.859,-0.568,0.817,19.226,-8.057,72.632
-0.797,-0.338,0.852,23.865,-10.132,83.801
-0.744,-0.313,0.875,23.193,-9.583,84.229
-0.727,-0.264,0.842,21.851,-7.080,82.764
-0.695,-0.323,0.855,18.066,-6.775,79.895
-0.650,-0.348,0.921,20.386,-6.348,78.125
-0.636,-0.358,0.927,20.874,-4.517,77.026
-0.592,-0.403,0.987,20.935,-4.700,76.172
-0.519,-0.478,0.935,26.855,-3.235,75.562
-0.429,-0.496,0.939,34.912,-3.052,76.721
-0.356,-0.446,0.824,45.532,-2.380,80.505
-0.271,-0.266,0.872,43.701,-2.136,83.557
-0.195,-0.130,0.906,33.081,-0.793,80.872
-0.143,-0.027,0.973,17.822,4.089,72.449
-0.137,-0.055,1.000,5.188,11.475,59.021
-0.116,-0.201,0.938,-2.930,19.409,44.006
-0.084,-0.297,0.946,-8.545,24.048,34.241
-0.041,-0.404,0.897,-8.972,26.855,27.771
-0.001,-0.516,0.936,-9.277,28.320,23.132
0.046,-0.557,0.899,-4.700,31.738,22.217
0.090,-0.484,0.906,-2.625,35.339,23.804
0.138,-0.472,0.777,-2.014,39.734,23.132
0.134,-0.427,0.701,-5.127,41.565,21.545
0.145,-0.377,0.611,-8.179,38.574,19.226
0.199,-0.174,0.667,-10.498,31.738,15.015
0.310,-0.135,0.760,-7.629,24.658,4.272
0.346,-0.165,0.843,-11.719,23.376,-9.705
0.377,-0.208,0.965,-24.475,25.330,-21.851
0.402,-0.329,0.994,-36.804,31.006,-34.912
0.419,-0.573,1.017,-50.415,37.476,-46.387
0.422,-0.828,1.148,-60.669,39.917,-50.781
0.478,-0.976,1.219,-54.443,41.687,-44.556
0.531,-1.085,1.269,-40.344,45.410,-34.058
0.651,-1.132,1.245,-17.029,49.194,-18.127
0.779,-0.879,1.165,8.606,51.453,5.493
0.922,-0.514,1.072,30.701,52.734,28.076
1.031,0.046,0.994,48.889,51.697,45.776
1.156,0.476,0.905,59.814,49.133,53.284
1.284,0.835,0.949,64.819,45.654,49.072
1.208,1.235,0.720,75.684,44.312,42.542
1.157,1.460,0.496,76.111,41.077,24.658
1.104,1.437,0.615,61.890,26.489,-1.953
0.949,1.101,0.607,31.921,18.921,-31.982
0.768,0.672,0.810,-2.808,9.644,-57.434
0.604,0.069,0.937,-26.489,4.456,-78.918
0.481,-0.410,1.046,-38.513,2.747,-87.830
0.383,-0.763,1.090,-43.274,2.075,-84.595
0.270,-1.000,1.123,-43.640,0.732,-74.158
0.237,-1.187,1.167,-34.119,-1.404,-60.547
0.244,-1.194,1.205,-21.790,-2.014,-43.762
0.270,-1.035,1.234,-13.428,-0.671,-25.635
0.285,-0.875,1.185,-8.301,3.784,-12.817
0.290,-0.713,1.091,-5.554,9.277,-4.150
0.286,-0.510,1.011,-6.287,12.939,1.831
0.255,-0.423,0.940,-9.094,14.832,5.066
0.208,-0.441,0.895,-8.301,13.855,6.042
0.164,-0.377,0.832,-4.517,11.475,10.437
0.151,-0.282,0.845,-1.282,5.859,15.503
0.136,-0.239,0.828,0.671,1.465,17.090
0.118,-0.225,0.859,-1.221,-1.953,17.883
0.112,-0.163,0.920,-4.822,-5.371,18.738
0.108,-0.123,0.969,-7.507,-6.104,17.273
0.103,-0.079,0.949,-10.010,-4.333,13.428
0.074,-0.094,0.937,-15.930,-2.625,8.484
0.029,-0.183,0.917,-23.376,-1.221,3.113
-0.011,-0.281,0.900,-26.672,-1.465,0.732
-0.054,-0.343,0.899,-24.780,-2.930,1.648
-0.075,-0.337,0.916,-18.799,-5.615,4.883
-0.087,-0.331,0.892,-10.803,-9.033,8.728
-0.077,-0.311,0.942,-4.761,-12.329,12.329
-0.023,-0.194,0.995,1.587,-14.648,15.869
0.031,-0.019,1.048,5.310,-14.221,16.357
0.048,0.053,1.029,3.601,-10.010,10.864
0.036,0.000,0.994,-2.747,-5.005,2.502
0.013,-0.089,1.005,-10.010,-2.136,-3.113
-0.005,-0.201,1.001,-13.184,0.061,-6.226
-0.012,-0.276,0.999,-10.132,1.587,-6.836
-0.016,-0.296,0.956,-3.418,2.808,-4.761
0.008,-0.291,0.893,2.319,2.625,-2.502
-0.016,-0.195,0.900,3.052,0.671,-0.305
0.036,-0.136,0.877,6.714,-0.610,-0.061

-1.784,0.425,0.908,-48.889,-83.435,-150.452
-1.823,0.239,1.186,-36.743,-84.900,-151.184
-1.767,0.035,1.387,-9.521,-80.872,-151.550
-1.683,-0.207,1.464,21.912,-71.228,-152.466
-1.486,-0.342,1.364,58.289,-60.303,-149.902
-1.277,-0.663,1.128,101.135,-49.927,-148.865
-1.154,-0.893,0.671,136.108,-41.077,-139.587
-0.999,-1.041,0.589,141.479,-43.518,-120.178
-0.891,-1.118,0.568,122.314,-47.913,-94.849
-0.828,-1.051,0.710,85.266,-49.438,-62.805
-0.779,-0.810,0.916,43.152,-49.744,-30.579
-0.682,-0.619,1.211,14.038,-50.110,-6.470
-0.558,-0.451,1.498,3.967,-46.326,8.606
-0.465,-0.312,1.571,5.066,-31.433,19.470
-0.424,-0.139,1.474,8.972,-13.428,28.870
-0.439,0.025,1.265,11.902,4.822,36.255
-0.472,0.088,1.108,3.784,15.259,39.673
-0.459,0.112,0.915,-5.859,19.897,42.664
-0.517,0.139,0.805,-12.390,17.212,45.227
-0.516,0.077,0.718,-1.770,9.033,45.288
-0.498,0.016,0.784,13.062,-5.676,46.021
-0.464,0.022,0.836,30.334,-17.151,49.011
-0.417,0.119,0.831,50.293,-25.513,52.490
-0.472,0.226,0.919,59.082,-31.372,54.016
-0.465,0.303,1.008,56.885,-35.339,53.162
-0.449,0.347,1.226,37.170,-35.217,51.453
-0.403,0.266,1.505,6.226,-28.503,46.997
-0.409,0.126,1.649,-20.081,-10.925,43.274
-0.479,-0.068,1.568,-29.053,11.292,40.833
-0.588,-0.322,1.327,-24.719,31.067,38.940
-0.693,-0.490,1.109,-14.648,41.321,42.847
-0.799,-0.529,0.941,-0.610,43.030,51.514
-0.866,-0.522,0.728,23.560,38.391,61.401
-0.880,-0.472,0.663,42.114,28.198,70.618
-0.850,-0.510,0.680,45.593,17.090,79.773
-0.797,-0.350,0.727,40.405,11.108,90.881
-0.747,-0.152,0.711,32.043,9.033,98.389
-0.687,-0.077,0.795,17.151,7.874,97.595
-0.676,-0.060,0.808,2.686,10.803,93.750
-0.664,-0.161,0.805,-12.390,14.404,88.867
-0.686,-0.297,0.811,-19.409,15.991,84.351
-0.679,-0.435,0.730,-13.916,14.954,83.679
-0.626,-0.425,0.728,-1.648,9.216,87.341
-0.534,-0.359,0.684,12.512,2.747,93.384
-0.399,-0.190,0.790,11.963,-2.930,98.633
-0.294,-0.028,0.803,12.329,-5.249,99.182
-0.236,0.060,0.764,16.174,-4.028,93.445
-0.219,0.050,0.800,15.076,-5.127,83.740
-0.163,0.066,0.867,11.108,-6.348,74.280
-0.072,0.032,0.921,6.470,-5.005,62.866
-0.007,-0.027,1.015,-0.793,-3.052,52.185
0.042,-0.016,1.023,-9.460,1.587,45.959
0.068,-0.064,1.008,-14.709,6.348,38.757
0.051,-0.155,1.056,-17.761,8.850,31.494
0.057,-0.124,1.052,-13.672,11.292,26.917
0.048,-0.063,1.012,-3.235,12.451,20.508
0.038,-0.064,0.967,4.822,12.329,12.329
0.044,-0.142,1.051,2.625,9.216,3.601
0.047,-0.216,1.087,-1.160,9.888,-1.831
0.079,-0.384,1.131,-4.639,10.803,-7.141
0.133,-0.460,1.126,-0.305,12.573,-8.240
0.174,-0.460,1.087,3.967,15.259,-6.714
0.204,-0.431,1.014,5.371,16.785,-6.653
0.257,-0.387,0.994,4.150,17.273,-9.094
0.344,-0.397,1.058,-1.587,18.250,-16.418
0.408,-0.404,1.104,-6.226,21.484,-24.414
0.469,-0.396,1.046,-8.667,28.259,-30.823
0.494,-0.365,1.070,-14.404,30.701,-33.325
0.590,-0.551,1.070,-14.587,31.982,-35.461
0.644,-0.686,1.050,-5.920,31.433,-30.396
0.774,-0.638,1.021,15.869,27.344,-16.174
0.988,-0.370,1.013,44.983,22.583,1.282
1.151,0.053,1.003,71.960,21.484,14.832
1.252,0.474,0.788,86.304,26.672,20.691
1.257,0.640,0.536,80.444,30.701,11.841
1.179,0.798,0.372,52.612,30.151,-2.075
1.077,0.787,0.401,19.287,21.423,-24.841
0.939,0.434,0.573,-5.310,9.216,-55.237
0.769,-0.003,0.689,-22.705,1.770,-77.332
0.598,-0.413,0.795,-37.598,-3.357,-85.571
0.472,-0.783,0.965,-44.495,-9.705,-83.862
0.367,-1.000,1.102,-41.687,-13.306,-73.486
0.265,-1.154,1.201,-34.912,-14.404,-59.387
0.246,-1.179,1.289,-22.888,-13.855,-43.213
0.241,-1.070,1.353,-13.672,-10.315,-26.733
0.244,-0.977,1.403,-10.742,-3.296,-14.771
0.234,-0.911,1.381,-9.033,4.456,-5.920
0.233,-0.836,1.335,-6.958,13.245,1.709
0.226,-0.718,1.237,-3.967,21.729,10.620
0.230,-0.567,1.118,0.488,27.832,18.982
0.234,-0.412,0.999,5.981,30.457,25.024
0.224,-0.288,0.857,11.780,30.884,28.198
0.201,-0.192,0.752,13.184,27.588,28.992
0.185,-0.130,0.730,9.705,21.729,27.588
0.186,-0.077,0.736,4.333,15.686,24.841
0.188,-0.056,0.805,-4.883,11.108,20.386
0.145,-0.122,0.814,-14.404,9.399,14.954
0.090,-0.255,0.835,-21.362,8.118,10.437
0.044,-0.354,0.871,-23.743,5.310,10.376
0.004,-0.429,0.873,-18.982,2.686,13.550
-0.017,-0.436,0.885,-11.108,-0.488,18.616
-0.021,-0.362,0.914,-3.479,-3.784,24.292
0.001,-0.223,0.899,5.188,-5.615,27.771
0.026,-0.077,0.862,8.423,-6.714,26.794
0.042,-0.010,0.886,2.136,-7.080,21.729
0.031,-0.041,0.864,-8.240,-6.653,14.771
0.016,-0.148,0.891,-17.273,-6.653,8.301
0.003,-0.277,0.968,-20.874,-8.057,4.944
-0.011,-0.321,0.970,-15.564,-7.568,5.981
-0.025,-0.315,0.967,-7.263,-7.568,9.155
-0.041,-0.276,0.921,0.671,-7.507,12.085
-0.020,-0.204,0.930,5.798,-8.972,13.855
0.029,-0.069,0.990,7.202,-9.888,13.611
0.059,-0.017,0.991,2.563,-7.019,8.972
0.038,-0.058,0.958,-5.859,-2.808,2.014
0.004,-0.210,0.906,-11.780,-0.183,-3.845
-0.007,-0.313,0.935,-13.794,-0.854,-5.310
-0.005,-0.361,0.953,-9.460,-1.831,-3.174
-0.001,-0.362,0.950,-1.282,-2.625,0.244

-2.009,0.766,0.630,-10.681,-70.618,-127.380
-2.241,0.594,0.724,-8.606,-72.693,-143.799
-2.418,0.432,0.890,-25.024,-77.637,-152.100
-2.381,0.055,1.334,-55.054,-90.271,-156.372
-2.091,-0.379,1.888,-82.825,-100.220,-153.442
-1.686,-0.784,2.456,-79.773,-97.961,-144.226
-1.187,-1.202,2.634,-14.038,-75.195,-133.789
-0.810,-1.542,2.273,89.844,-34.058,-119.446
-0.734,-1.677,1.454,188.293,10.864,-95.215
-0.780,-1.495,0.781,248.962,34.729,-58.105
-0.811,-1.088,0.214,266.602,37.170,-17.029
-0.823,-0.577,0.078,231.384,18.311,19.958
-0.706,0.053,0.264,163.940,-6.104,49.805
-0.556,0.492,0.726,87.463,-25.757,62.256
-0.404,0.560,0.981,33.386,-28.809,55.969
-0.330,0.545,1.069,3.235,-19.897,44.495
-0.344,0.470,1.009,-14.221,-7.996,33.630
-0.391,0.381,0.941,-26.733,0.427,25.879
-0.411,0.349,0.922,-36.316,2.991,22.156
-0.425,0.251,0.879,-35.950,2.197,18.860
-0.430,0.065,0.855,-23.804,-1.587,15.076
-0.423,-0.132,0.869,-3.967,-8.118,14.893
-0.425,-0.120,0.873,21.179,-14.526,20.142
-0.425,-0.058,0.901,47.241,-21.301,25.574
-0.409,0.103,0.901,65.674,-28.503,30.151
-0.437,0.180,0.878,72.937,-33.142,30.518
-0.447,0.204,0.854,70.740,-36.682,27.222
-0.478,0.110,0.987,41.687,-43.518,22.888
-0.489,0.065,1.140,5.798,-44.861,20.874
-0.465,-0.094,1.363,-23.010,-40.283,19.897
-0.433,-0.231,1.495,-36.255,-26.245,19.226
-0.441,-0.400,1.490,-33.569,-7.629,20.874
-0.462,-0.459,1.314,-18.127,11.963,23.865
-0.531,-0.434,1.025,7.202,25.452,29.175
-0.606,-0.366,0.767,30.945,31.555,32.288
-0.672,-0.387,0.499,55.298,27.954,33.997
-0.716,-0.374,0.396,59.082,17.700,37.292
-0.699,-0.277,0.376,51.514,3.540,43.396
-0.649,-0.183,0.459,29.358,-8.484,48.035
-0.609,-0.210,0.744,-4.211,-16.663,48.401
-0.578,-0.305,0.937,-27.832,-15.625,47.607
-0.570,-0.316,0.962,-39.978,-7.141,48.889
-0.572,-0.337,0.935,-38.025,-0.793,49.072
-0.554,-0.390,0.846,-26.550,2.686,47.852
-0.536,-0.408,0.788,-14.709,2.258,48.950
-0.485,-0.316,0.744,-4.944,-1.099,52.490
-0.389,-0.222,0.684,0.427,-5.676,55.542
-0.293,-0.139,0.785,0.366,-12.634,55.725
-0.226,-0.145,0.866,0.793,-15.320,52.673
-0.193,-0.082,0.859,-0.061,-13.794,48.889
-0.173,-0.068,0.882,-2.380,-12.634,42.725
-0.138,-0.166,1.033,-8.667,-13.367,35.034
-0.146,-0.179,1.175,-16.907,-10.071,31.311
-0.144,-0.236,1.224,-18.494,-3.601,28.015
-0.143,-0.224,1.242,-12.695,1.831,23.010
-0.107,-0.221,1.147,-1.648,7.080,18.738
-0.061,-0.280,1.042,4.639,11.047,12.207
-0.019,-0.346,0.979,2.930,11.719,7.507
0.047,-0.384,0.944,0.305,11.597,3.784
0.141,-0.467,0.920,-1.465,11.719,-0.610
0.232,-0.411,0.964,-3.418,11.658,-2.502
0.290,-0.346,0.973,-8.484,13.428,-4.883
0.364,-0.377,0.996,-12.512,15.381,-11.719
0.422,-0.417,1.010,-14.832,17.212,-18.555
0.464,-0.481,0.997,-17.029,19.409,-24.475
0.497,-0.595,0.971,-18.311,19.897,-28.931
0.535,-0.633,1.066,-22.278,19.226,-28.625
0.618,-0.659,1.190,-31.250,20.203,-26.123
0.735,-0.601,1.400,-39.063,23.865,-22.583
0.806,-0.552,1.429,-30.579,33.081,-20.386
0.783,-0.557,1.390,-20.935,44.373,-17.151
0.862,-0.544,1.276,-6.165,51.758,-9.521
0.865,-0.516,1.024,10.071,56.946,3.174
0.871,-0.256,0.895,20.020,53.406,21.362
0.936,0.110,0.805,35.034,44.189,37.354
0.978,0.564,0.759,49.744,32.532,45.471
1.019,0.873,0.763,50.232,22.339,40.283
1.050,1.111,0.863,39.612,13.367,25.635
0.994,1.130,0.919,20.630,10.986,1.953
0.842,0.817,0.912,-2.136,12.268,-27.161
0.635,0.382,0.910,-21.179,12.024,-50.415
0.445,-0.048,0.964,-32.715,9.521,-62.500
0.292,-0.412,1.002,-34.912,5.371,-64.026
0.188,-0.631,1.016,-28.137,1.648,-57.068
0.101,-0.784,1.017,-16.235,-2.014,-47.119
0.047,-0.888,0.997,-5.920,-5.432,-35.889
0.035,-0.881,1.031,-2.075,-8.484,-23.254
0.049,-0.818,1.059,-2.014,-8.911,-12.634
0.056,-0.729,1.037,-4.333,-6.775,-4.761
0.052,-0.678,1.040,-8.545,-3.906,0.305
0.048,-0.658,1.028,-9.949,-1.831,5.493
0.048,-0.571,1.030,-6.653,-0.488,13.123
0.055,-0.439,0.984,0.916,0.610,20.630
0.068,-0.256,0.943,9.094,0.854,26.672
0.071,-0.059,0.892,16.479,0.122,29.663
0.081,0.115,0.876,17.639,-0.549,27.405
0.083,0.181,0.881,10.376,-1.343,20.447
0.062,0.117,0.907,0.916,-1.953,11.475
0.033,-0.022,0.948,-6.470,-2.258,3.906
0.008,-0.139,0.994,-9.705,-2.258,0.732
-0.004,-0.209,1.034,-8.545,-1.709,0.732
-0.022,-0.232,1.043,-5.005,-0.183,2.075
-0.039,-0.207,0.984,-0.977,2.136,3.784
-0.050,-0.201,0.956,1.709,2.319,3.967
-0.034,-0.156,0.946,2.014,1.648,3.906
-0.011,-0.158,0.964,0.793,1.160,2.441
-0.000,-0.164,0.988,-1.770,1.831,0.793
-0.007,-0.162,0.948,-3.784,3.418,-0.488
-0.012,-0.221,0.924,-5.249,3.845,-2.502
-0.005,-0.237,0.935,-5.981,2.625,-2.747
-0.008,-0.255,0.947,-5.676,1.892,-2.075
-0.013,-0.275,0.953,-4.211,1.465,-1.465
-0.014,-0.291,0.957,-1.526,0.610,-0.061
0.000,-0.282,0.980,0.977,0.183,1.160
0.020,-0.233,0.996,4.150,-0.366,2.869
0.028,-0.165,0.985,5.249,0.427,3.052
0.030,-0.163,0.937,3.174,1.587,1.709
0.039,-0.208,0.951,-1.282,1.526,0.061
0.052,-0.233,0.973,-2.930,1.221,0.122

