aX,aY,aZ,gX,gY,gZ
1.004,-0.466,0.131,1.526,-6.287,21.851
0.984,-0.484,0.136,3.723,-4.944,18.127
0.956,-0.486,0.137,4.211,-3.540,16.174
0.923,-0.507,0.121,5.066,-1.465,14.099
0.894,-0.512,0.106,6.042,-0.488,12.817
0.875,-0.479,0.107,6.165,0.793,11.719

1.011,-1.571,0.169,15.076,17.761,35.706
0.960,-1.738,0.115,15.320,22.461,55.786
0.894,-1.864,0.036,16.541,25.452,81.116
0.817,-1.886,-0.074,19.348,25.574,110.718
0.723,-1.870,-0.127,26.001,21.301,140.442
0.641,-1.849,-0.186,36.743,13.977,167.725
0.544,-1.811,-0.205,50.537,2.869,194.092
0.457,-1.706,-0.136,65.491,-7.935,219.788
0.360,-1.654,-0.102,76.965,-16.174,242.065
0.264,-1.561,-0.079,79.773,-20.447,263.062
0.167,-1.391,-0.047,73.914,-24.231,286.133
0.063,-1.302,-0.150,64.087,-23.315,304.504
-0.067,-1.295,-0.312,56.885,-26.733,322.266
-0.172,-1.235,-0.262,51.025,-37.231,343.201
-0.318,-1.153,-0.326,50.415,-46.265,363.831
-0.461,-1.081,-0.159,58.533,-60.364,384.521
-0.562,-0.856,0.013,69.580,-70.679,404.663
-0.638,-0.609,0.236,83.496,-75.439,419.556
-0.681,-0.313,0.330,86.548,-75.317,429.749
-0.665,-0.036,0.385,87.769,-70.007,434.082
-0.694,0.274,0.160,87.219,-59.937,427.551
-0.728,0.344,-0.001,95.154,-60.303,412.598
-0.740,0.367,0.045,101.440,-72.571,393.860
-0.748,0.352,0.216,107.361,-86.487,378.418
-0.744,0.419,0.410,111.328,-94.238,365.845
-0.747,0.429,0.526,114.624,-96.191,353.516
-0.774,0.469,0.563,120.789,-95.032,341.370
-0.811,0.458,0.610,131.104,-94.727,329.651
-0.846,0.461,0.609,143.921,-95.764,320.312
-0.853,0.546,0.669,151.794,-98.328,315.063
-0.834,0.712,0.727,149.780,-100.769,311.707
-0.776,0.943,0.822,140.869,-101.135,307.373
-0.672,1.215,0.985,128.113,-100.159,299.133
-0.545,1.538,1.075,117.554,-94.666,284.485
-0.407,1.755,1.161,110.962,-86.365,261.169
-0.295,1.939,1.212,107.788,-77.271,233.582
-0.198,2.021,1.178,106.201,-67.322,203.796
-0.108,2.059,1.188,105.042,-60.730,176.941
0.005,2.117,1.244,102.417,-55.969,155.579
0.140,2.348,1.382,95.764,-51.270,139.465
0.280,2.653,1.457,81.909,-39.917,122.925
0.381,2.922,1.431,58.960,-21.423,100.281
0.490,3.315,1.435,35.339,-5.981,73.547
0.530,3.198,1.259,14.343,9.705,31.921
0.532,3.280,1.354,1.221,24.170,-3.540
0.502,3.189,1.184,-2.441,34.363,-41.443
0.457,3.085,1.240,-1.099,43.884,-80.444
0.368,2.847,1.119,-2.441,54.260,-116.760
0.274,2.564,1.010,-10.010,65.063,-146.912
0.185,2.339,0.968,-18.677,70.862,-170.410
0.101,2.122,0.922,-27.954,75.989,-190.063
0.053,1.981,0.944,-37.415,79.285,-205.444
-0.016,1.740,0.879,-44.312,85.754,-220.764
-0.056,1.637,0.848,-50.415,90.088,-231.689
-0.088,1.546,0.871,-57.373,92.529,-241.821
-0.127,1.409,0.848,-66.772,96.741,-252.686
-0.174,1.219,0.800,-74.280,100.952,-261.841
-0.197,1.053,0.791,-78.003,102.173,-268.188
-0.203,0.904,0.765,-80.078,102.905,-271.240
-0.198,0.815,0.747,-83.130,103.333,-271.301
-0.176,0.824,0.749,-87.280,103.149,-270.081
-0.169,0.791,0.713,-91.919,105.713,-273.071
-0.175,0.758,0.668,-94.788,106.750,-277.283
-0.179,0.724,0.658,-94.116,106.140,-283.691
-0.198,0.609,0.633,-89.417,104.797,-291.199
-0.211,0.486,0.590,-81.787,104.797,-298.279
-0.210,0.446,0.597,-74.402,103.394,-301.758
-0.232,0.327,0.491,-69.031,104.675,-305.786
-0.226,0.111,0.481,-65.308,104.126,-308.472
-0.213,0.068,0.427,-62.622,103.271,-304.260
-0.173,0.046,0.373,-60.181,103.577,-298.889
-0.167,-0.108,0.303,-59.570,103.821,-296.387
-0.132,-0.081,0.197,-60.852,105.713,-288.635
-0.084,-0.037,0.270,-65.796,101.196,-282.776
-0.078,-0.055,0.154,-70.862,101.990,-282.532
-0.078,-0.160,0.106,-72.266,99.426,-283.569
-0.081,-0.283,0.008,-68.176,94.482,-283.508
-0.078,-0.474,0.032,-63.293,87.219,-280.945
-0.037,-0.600,-0.052,-54.871,80.505,-273.132
0.005,-0.602,-0.068,-45.654,73.242,-258.484
0.041,-0.570,-0.056,-40.222,67.383,-247.742
0.096,-0.556,-0.077,-41.321,63.721,-237.976
0.148,-0.503,-0.054,-51.147,60.486,-229.553
0.158,-0.579,-0.082,-65.247,59.143,-225.647
0.181,-0.606,-0.176,-75.867,56.763,-222.168
0.164,-0.805,-0.257,-79.285,49.805,-221.130
0.177,-1.119,-0.293,-73.364,37.842,-219.299
0.201,-1.361,-0.369,-56.396,25.085,-208.618
0.293,-1.474,-0.313,-43.274,11.230,-191.895
0.338,-1.510,-0.285,-34.668,0.610,-172.607
0.409,-1.589,-0.203,-35.339,-4.761,-156.799
0.465,-1.655,-0.181,-44.128,-6.470,-139.587
0.526,-1.765,-0.173,-54.321,-6.958,-123.535
0.564,-1.903,-0.175,-61.218,-7.812,-106.140
0.622,-2.004,-0.195,-61.401,-9.888,-85.266
0.694,-1.984,-0.189,-54.565,-15.076,-60.791
0.741,-1.921,-0.156,-44.495,-20.142,-37.659
0.790,-1.787,-0.121,-36.194,-22.766,-16.235
0.842,-1.584,-0.074,-32.227,-25.818,2.625
0.893,-1.406,0.031,-29.785,-27.466,16.541
0.932,-1.223,0.110,-26.672,-26.672,25.818
0.964,-1.094,0.183,-23.560,-24.536,30.518
0.980,-1.052,0.173,-19.165,-20.325,32.288
0.982,-1.032,0.133,-14.038,-16.602,34.912
0.988,-0.950,0.174,-9.338,-15.198,39.856
0.989,-0.847,0.182,-4.395,-13.000,44.983
0.988,-0.744,0.192,1.587,-10.498,47.791
0.975,-0.606,0.169,6.409,-7.751,48.889
0.964,-0.510,0.169,9.155,-5.310,47.302
0.955,-0.445,0.196,8.301,-2.747,43.640
0.947,-0.399,0.204,5.554,0.305,39.063
0.930,-0.379,0.187,3.540,3.906,33.569
0.901,-0.419,0.133,3.479,7.568,27.466
0.867,-0.464,0.076,5.066,9.644,23.315
0.844,-0.486,0.076,6.836,9.033,21.545
0.823,-0.496,0.080,8.972,8.484,20.813
0.802,-0.467,0.036,11.841,8.911,20.752
0.789,-0.457,0.027,13.062,8.240,19.409
0.782,-0.419,0.013,12.268,7.324,17.700

-0.574,1.266,0.956,138.489,-78.735,279.602
-0.516,1.409,1.034,125.183,-73.547,267.151
-0.467,1.543,1.006,114.502,-66.101,253.418
-0.400,1.677,1.071,108.887,-61.096,237.305
-0.326,1.844,1.159,106.934,-56.702,219.727
-0.247,1.990,1.251,105.408,-50.232,200.439
-0.181,2.088,1.249,102.722,-40.710,178.772
-0.102,2.276,1.304,97.656,-32.349,158.569
-0.032,2.444,1.321,89.539,-22.339,136.475
0.035,2.496,1.389,78.003,-11.841,110.352
0.051,2.651,1.149,63.477,3.723,82.275
0.078,2.736,1.163,45.776,10.803,56.152
0.075,2.758,1.031,28.320,21.606,25.635
0.071,2.815,1.029,12.573,26.062,-2.441
0.039,2.777,0.952,-2.930,33.508,-32.288
-0.006,2.735,0.867,-14.526,39.429,-62.500
-0.046,2.558,0.883,-18.372,40.527,-94.299
-0.089,2.376,0.920,-17.273,41.992,-123.718
-0.137,2.141,0.910,-19.531,46.448,-149.109
-0.175,1.954,0.895,-24.536,50.903,-169.495
-0.196,1.760,0.912,-30.762,54.077,-184.998
-0.194,1.627,0.971,-39.612,57.678,-196.411
-0.190,1.542,0.997,-50.598,62.683,-204.407
-0.177,1.474,1.021,-60.608,68.359,-211.975
-0.171,1.421,1.056,-66.956,73.547,-219.543
-0.163,1.377,1.076,-68.298,79.041,-228.027
-0.172,1.228,1.071,-64.575,84.351,-238.281
-0.172,1.160,1.036,-59.998,90.515,-246.399
-0.181,1.030,0.944,-57.861,96.313,-252.380
-0.183,0.896,0.893,-57.739,100.403,-257.141
-0.163,0.849,0.912,-60.974,102.966,-257.751
-0.149,0.794,0.890,-67.566,107.422,-258.484
-0.139,0.763,0.835,-71.655,112.549,-260.254
-0.125,0.748,0.815,-71.594,115.906,-263.184
-0.130,0.692,0.781,-69.946,119.202,-267.639
-0.143,0.581,0.750,-67.017,122.986,-272.461
-0.136,0.525,0.757,-62.439,125.427,-274.414
-0.122,0.421,0.721,-56.824,130.066,-275.574
-0.109,0.393,0.662,-54.810,135.254,-275.024
-0.087,0.424,0.604,-55.054,139.282,-273.010
-0.074,0.365,0.543,-57.861,143.982,-274.353
-0.070,0.348,0.506,-60.852,147.888,-274.780
-0.041,0.297,0.489,-63.049,149.902,-275.452
-0.043,0.287,0.404,-64.758,152.344,-275.757
-0.042,0.283,0.302,-65.369,152.466,-276.428
-0.027,0.306,0.394,-66.223,148.376,-277.710
-0.058,0.179,0.311,-63.721,147.888,-281.921
-0.080,0.050,0.334,-54.688,146.790,-283.508
-0.045,-0.073,0.288,-43.518,145.752,-281.555
-0.013,-0.042,0.258,-34.790,145.691,-275.024
0.021,-0.002,0.180,-34.973,146.606,-269.287
0.035,0.076,0.097,-42.297,146.912,-266.296
0.017,-0.058,-0.048,-50.903,145.264,-269.531
0.022,-0.205,-0.156,-55.725,138.550,-271.362
0.018,-0.390,-0.185,-54.504,127.869,-271.057
0.012,-0.637,-0.224,-45.044,116.272,-269.226
0.050,-0.822,-0.276,-31.738,106.201,-261.597
0.072,-1.003,-0.379,-21.484,98.816,-250.977
0.117,-1.257,-0.498,-19.470,92.773,-236.694
0.166,-1.344,-0.572,-29.480,85.999,-215.088
0.230,-1.373,-0.540,-43.762,77.759,-192.017
0.284,-1.422,-0.560,-58.533,71.289,-172.607
0.303,-1.670,-0.675,-67.505,66.650,-156.799
0.349,-1.794,-0.697,-69.519,56.458,-136.841
0.411,-1.802,-0.744,-63.904,45.715,-112.366
0.452,-1.758,-0.808,-55.420,34.363,-89.722
0.510,-1.639,-0.779,-47.729,21.301,-68.359
0.559,-1.507,-0.740,-43.823,9.583,-50.903
0.624,-1.403,-0.639,-43.457,-0.366,-37.598
0.653,-1.339,-0.578,-45.593,-6.226,-27.405
0.691,-1.320,-0.551,-44.922,-11.169,-18.738
0.721,-1.274,-0.522,-42.603,-16.174,-8.423
0.761,-1.241,-0.428,-39.063,-23.010,2.319
0.800,-1.156,-0.375,-33.569,-27.832,14.893
0.837,-1.019,-0.315,-27.588,-31.372,27.405
0.877,-0.812,-0.211,-23.926,-33.691,37.781
0.924,-0.601,-0.074,-25.208,-33.569,42.969
0.942,-0.517,-0.081,-27.283,-28.381,41.443
0.946,-0.482,-0.131,-24.841,-24.109,36.072
0.942,-0.472,-0.165,-18.494,-22.400,30.579
0.939,-0.483,-0.157,-12.817,-22.827,25.269
0.930,-0.508,-0.139,-8.789,-22.766,21.851
0.932,-0.506,-0.078,-6.042,-22.461,20.081
0.924,-0.515,-0.060,-5.005,-20.020,19.531
0.920,-0.540,-0.055,-6.348,-16.418,19.531
0.913,-0.541,-0.072,-8.423,-13.245,20.630
0.909,-0.513,-0.114,-9.460,-10.315,21.667
0.905,-0.458,-0.133,-8.301,-8.850,21.484
0.901,-0.443,-0.140,-6.348,-9.094,18.677
0.886,-0.490,-0.144,-2.869,-9.888,14.465
0.877,-0.520,-0.125,0.488,-11.047,11.902
0.878,-0.528,-0.088,1.770,-11.719,11.353
0.870,-0.551,-0.099,0.732,-10.620,11.658
0.863,-0.572,-0.113,-0.732,-9.460,12.573
0.860,-0.556,-0.112,-0.793,-10.010,14.526
0.860,-0.549,-0.096,-0.610,-10.864,16.113
0.860,-0.542,-0.070,-0.916,-11.780,17.517
0.869,-0.506,-0.012,-1.526,-12.573,19.409
0.874,-0.466,0.012,-3.357,-11.475,20.142
0.882,-0.431,0.015,-5.554,-9.155,20.020
0.880,-0.434,-0.034,-5.554,-7.568,17.517
0.884,-0.445,-0.025,-2.197,-8.606,14.709
0.881,-0.440,-0.037,1.709,-8.606,13.000
0.876,-0.479,-0.034,4.456,-9.216,11.414
0.868,-0.521,-0.038,6.104,-9.583,10.986
0.868,-0.538,-0.036,5.981,-9.399,12.634
0.871,-0.506,-0.022,3.662,-8.911,15.747
0.870,-0.485,-0.026,0.305,-7.935,17.822
0.875,-0.446,-0.020,-2.075,-7.080,18.372
0.888,-0.369,0.005,-3.113,-6.897,17.822
0.886,-0.380,-0.025,-3.418,-5.371,14.221
0.880,-0.432,-0.035,-1.709,-5.127,10.315
0.878,-0.495,-0.016,1.587,-6.287,8.484
0.880,-0.503,-0.031,3.784,-6.165,9.277
0.880,-0.511,-0.042,3.662,-5.432,11.292
0.884,-0.468,-0.052,2.563,-5.249,13.489
0.900,-0.388,-0.031,1.526,-5.127,14.954
0.908,-0.373,-0.032,-0.122,-4.333,13.367
0.911,-0.388,-0.027,-1.465,-3.296,10.315

